Date,Price,Open,High,Low,Vol.,Change %
28-Sep-20,299.29,300.09,302.25,298.82,58.40M,0.26%
29-Sep-20,299.06,300.19,302.14,297.73,54.96M,-0.08%
30-Sep-20,301.86,301.72,303.26,299.26,100.12M,0.94%
1-Oct-20,304.95,302.28,305.59,301.99,74.94M,1.02%
2-Oct-20,308.41,302,310.03,301.85,82.07M,1.13%
5-Oct-20,312.31,309.08,313.2,307.31,63.20M,1.26%
6-Oct-20,314.98,312.51,318.45,311.24,69.71M,0.85%
7-Oct-20,316.97,316.68,318.28,314.6,60.17M,0.63%
8-Oct-20,322.68,318.15,323.18,318.15,66.37M,1.80%
9-Oct-20,322.55,324.09,324.56,320.53,65.94M,-0.04%
12-Oct-20,324.74,322.54,326.9,322.12,61.30M,0.68%
13-Oct-20,322.45,322.78,323.3,318.95,71.11M,-0.71%
14-Oct-20,321.96,322.92,324.26,320.42,54.96M,-0.15%
15-Oct-20,321.78,318.96,323.61,318.19,52.40M,-0.06%
16-Oct-20,325.27,322.41,326.52,321.95,61.88M,1.08%
19-Oct-20,322.49,325.22,326.84,321.7,72.75M,-0.85%
20-Oct-20,324.32,324.02,326.21,322.83,63.79M,0.57%
21-Oct-20,323.64,323.36,325.74,322.73,69.24M,-0.21%
22-Oct-20,328.35,323.94,328.74,323.25,63.17M,1.46%
23-Oct-20,329.11,329.62,330.43,327.36,57.55M,0.23%
26-Oct-20,328.94,326.69,329.53,324.48,70.18M,-0.05%
27-Oct-20,328.7,329.06,332.1,327.29,69.04M,-0.07%
28-Oct-20,319.04,325.6,328.37,318.59,86.84M,-2.94%
29-Oct-20,319.92,317.32,323.9,314.06,78.36M,0.28%
30-Oct-20,316.92,318.38,320.12,313.94,97.35M,-0.94%
2-Nov-20,323.99,319.82,324.31,318.22,78.12M,2.23%
3-Nov-20,328.71,328.06,332.16,326.67,72.48M,1.46%
4-Nov-20,323.47,327.52,331.6,323.37,82.06M,-1.59%
5-Nov-20,326.52,326.62,332.44,326.22,76.72M,0.94%
6-Nov-20,325.77,327.03,329.44,324.88,70.73M,-0.23%
9-Nov-20,331.7,336.97,344.81,331.23,109.16M,1.82%
10-Nov-20,336.42,333.69,337.23,331.94,98.58M,1.42%
11-Nov-20,337.58,337.89,340.53,336.31,72.77M,0.34%
