Date,Price,Open,High,Low,Vol.,Change %
2-May-18,450.3,455.74,455.74,449.83,-,-1.19%
3-May-18,446.46,450.3,450.3,438.8,-,-0.85%
4-May-18,452.01,446.46,454.32,442.28,-,1.24%
7-May-18,455.09,452.01,456.81,451.98,-,0.68%
8-May-18,458.15,455.09,461.2,455.09,-,0.67%
9-May-18,465.01,458.15,465.98,458.15,-,1.50%
10-May-18,468.64,465.01,469.58,463.53,-,0.78%
11-May-18,468.28,468.64,471.34,467.46,-,-0.08%
14-May-18,468,468.28,470.5,467.23,-,-0.06%
15-May-18,467.26,468,469.58,465.41,-,-0.16%
16-May-18,467.72,467.26,469.29,465.79,-,0.10%
17-May-18,467.35,467.72,468.67,464.06,-,-0.08%
18-May-18,463.09,467.35,467.35,463.01,-,-0.91%
21-May-18,466.52,463.09,468.23,463.09,-,0.74%
22-May-18,469.29,466.52,472.22,466.52,-,0.59%
23-May-18,466.48,469.29,469.29,461.65,-,-0.60%
24-May-18,463.17,466.48,466.48,458.48,-,-0.71%
25-May-18,461.21,463.17,463.17,459.35,-,-0.42%
29-May-18,445.67,461.21,461.21,442.64,-,-3.37%
30-May-18,454.32,445.67,455.68,445.67,-,1.94%
31-May-18,450.24,454.32,454.32,448.72,-,-0.90%
1-Jun-18,455.23,450.24,457.37,450.24,-,1.11%
4-Jun-18,456.53,455.23,457.88,455.23,-,0.29%
5-Jun-18,454.6,456.53,456.53,452.16,-,-0.42%
6-Jun-18,462.98,454.6,462.98,454.6,-,1.84%
7-Jun-18,463.97,462.98,466.31,461.33,-,0.21%
8-Jun-18,465.17,463.97,465.29,461.18,-,0.26%
11-Jun-18,463.87,465.17,467.87,463.81,-,-0.28%
12-Jun-18,462.33,463.87,466.15,460.34,-,-0.33%
13-Jun-18,460.8,462.33,466.29,460.53,-,-0.33%
14-Jun-18,456.5,460.8,462.14,455.3,-,-0.93%
15-Jun-18,456.35,456.5,457.81,450.65,-,-0.03%
18-Jun-18,456.02,456.35,456.35,451.14,-,-0.07%
