Date,Price,Open,High,Low,Vol.,Change %
30-Jul-20,379.34,381.49,382.17,376.16,78.32M,-1.96%
31-Jul-20,379.77,380.55,380.58,374.93,116.76M,0.11%
3-Aug-20,377.34,381.6,381.6,377.34,84.32M,-0.64%
4-Aug-20,382.36,376.34,383.72,375.17,99.29M,1.33%
5-Aug-20,388.22,386.18,392.51,386.13,110.16M,1.53%
6-Aug-20,386.57,387.97,388.96,385.4,105.16M,-0.43%
7-Aug-20,388.01,384.32,388.21,383.01,86.97M,0.37%
10-Aug-20,391.86,388.16,391.91,388.06,87.04M,0.99%
11-Aug-20,391.16,394.77,397.78,390.46,99.26M,-0.18%
12-Aug-20,393.64,395.2,396.44,392.77,65.12M,0.63%
13-Aug-20,393.35,391.28,394.97,391.18,71.76M,-0.07%
14-Aug-20,393.93,392.27,395.43,391.21,49.70M,0.15%
17-Aug-20,395.41,396.52,398.48,393.94,64.22M,0.38%
18-Aug-20,393.98,396.94,397.48,393.56,57.02M,-0.36%
19-Aug-20,392.72,395.23,396.23,391.67,79.27M,-0.32%
20-Aug-20,391.06,389.14,391.45,388.6,54.13M,-0.42%
21-Aug-20,388.97,388.48,389.6,386.92,58.34M,-0.53%
24-Aug-20,395.67,393.62,395.81,392.66,65.14M,1.72%
25-Aug-20,394.39,397.22,398.51,392.65,52.32M,-0.32%
26-Aug-20,398.23,393.72,399.15,392.82,56.75M,0.97%
27-Aug-20,397.28,399.96,400.4,396.3,58.16M,-0.24%
28-Aug-20,401.66,397.89,401.95,397.11,55.13M,1.10%
31-Aug-20,395.69,401.01,401.7,395.61,67.97M,-1.49%
1-Sep-20,406.58,395.16,406.58,393.82,81.09M,2.75%
2-Sep-20,415.86,406.23,416.14,405.22,100.54M,2.28%
3-Sep-20,404.32,414.2,414.56,399.74,88.73M,-2.77%
4-Sep-20,404.85,406.28,408.32,398.25,89.02M,0.13%
8-Sep-20,396.46,400.07,400.45,393.73,84.99M,-2.07%
9-Sep-20,406.7,400.83,409.37,400.72,68.66M,2.58%
10-Sep-20,402.88,408.2,410.22,402.25,75.45M,-0.94%
11-Sep-20,408.16,405.6,410.02,404.27,69.60M,1.31%
14-Sep-20,413.76,410.58,414.96,409.85,82.01M,1.37%
15-Sep-20,415.72,415.96,418.51,415.68,69.02M,0.47%
16-Sep-20,416.01,415.95,420.79,415.03,92.61M,0.07%
17-Sep-20,419.18,412.12,419.89,409.45,105.88M,0.76%
18-Sep-20,411.95,418.2,419.67,411.52,144.16M,-1.72%
21-Sep-20,397.92,404.49,404.49,393.5,107.40M,-3.41%
22-Sep-20,398.76,398.41,399.53,395.41,69.42M,0.21%
23-Sep-20,387.07,397.32,398.13,386.7,99.95M,-2.93%
24-Sep-20,389.79,386.57,393.59,383.66,82.66M,0.70%
25-Sep-20,392.92,387,394.22,384.61,70.45M,0.80%
28-Sep-20,399.24,397.49,402.77,397.14,69.97M,1.61%
29-Sep-20,396.35,399.33,400.76,395.3,54.94M,-0.72%
30-Sep-20,400.01,397.4,403.4,397.13,78.98M,0.92%
1-Oct-20,394.46,401.5,403.98,393.24,90.47M,-1.39%
2-Oct-20,397.67,389.6,400.81,389.6,83.02M,0.81%
5-Oct-20,405.32,400.93,408.22,400.7,82.39M,1.92%
6-Oct-20,400.21,407.16,410.84,399.79,87.92M,-1.26%
7-Oct-20,410.68,404.61,411.64,404.61,89.62M,2.62%
8-Oct-20,415.01,413.07,416.29,412.78,69.54M,1.05%
9-Oct-20,418.02,418.04,419.82,415.51,68.73M,0.73%
12-Oct-20,417.39,419.98,420.95,417.15,67.55M,-0.15%
13-Oct-20,413.48,415.37,416.64,412.16,63.86M,-0.94%
14-Oct-20,414.92,414.09,417.48,413.41,54.68M,0.35%
15-Oct-20,413.8,410.98,414.1,408.34,57.05M,-0.27%
16-Oct-20,416.43,415.55,418.44,415.03,60.90M,0.64%
19-Oct-20,411.46,417.52,419.34,410.62,64.46M,-1.19%
20-Oct-20,412.62,413.71,417.05,411.71,62.34M,0.28%
21-Oct-20,411.24,412.31,417.38,411.16,71.78M,-0.33%
22-Oct-20,413.14,410.38,413.8,406.81,66.67M,0.46%
23-Oct-20,414.64,416.51,417.73,412.88,55.43M,0.36%
26-Oct-20,404.43,410.23,410.23,401.35,71.97M,-2.46%
27-Oct-20,400.48,403.96,405.19,400.34,69.83M,-0.98%
28-Oct-20,388.98,392.55,394.46,387.85,95.98M,-2.87%
29-Oct-20,397.45,388.15,400.37,386.98,76.07M,2.18%
30-Oct-20,396.87,395.81,398.75,390.93,83.09M,-0.15%
2-Nov-20,410.34,402.3,411.64,401.71,77.53M,3.39%
3-Nov-20,416.71,414.47,418.79,412.52,82.52M,1.55%
4-Nov-20,409.83,415.97,417.4,406.13,87.22M,-1.65%
5-Nov-20,426.44,414.01,429.39,414.01,82.98M,4.05%
6-Nov-20,427.15,428.58,431.12,425.75,68.08M,0.17%
9-Nov-20,436.75,438.71,454.39,436.48,134.44M,2.25%
10-Nov-20,441.71,438.32,443.11,438.32,93.40M,1.14%
11-Nov-20,435.67,442.7,442.7,432.47,82.99M,-1.37%
12-Nov-20,426.23,433.08,433.49,423.51,80.98M,-2.17%
13-Nov-20,433.23,428.7,434.59,428.7,66.20M,1.64%
16-Nov-20,441.89,437.99,442.3,436.73,79.63M,2.00%
17-Nov-20,440.16,438.65,441.18,434.75,78.27M,-0.39%
18-Nov-20,436.56,441.28,443.01,436.53,67.40M,-0.82%
19-Nov-20,438.42,434.89,438.98,431.66,61.92M,0.43%
20-Nov-20,437.84,438.21,440.02,436.08,69.65M,-0.13%
23-Nov-20,441.62,440.44,444.16,439.64,78.93M,0.86%
24-Nov-20,452.65,443.93,454.02,443.93,121.12M,2.50%
25-Nov-20,447.76,451.49,451.49,447.09,73.33M,-1.08%
27-Nov-20,449.53,449.55,451.13,447.57,39.73M,0.40%
30-Nov-20,445.41,449.36,449.36,442.74,107.99M,-0.92%
1-Dec-20,449.96,452.15,453.3,447.73,81.71M,1.02%
2-Dec-20,443.76,448.06,449.73,443.02,74.72M,-1.38%
3-Dec-20,440.76,444.43,446.36,439.77,81.95M,-0.68%
4-Dec-20,449.7,441.98,449.72,441.92,93.96M,2.03%
7-Dec-20,446.55,449.95,450.77,445.19,72.23M,-0.70%
8-Dec-20,449.31,444.64,450.33,444.36,60.25M,0.62%
9-Dec-20,449.72,450.86,452.08,445.39,67.11M,0.09%
10-Dec-20,446.52,447.37,450.38,445.19,67.75M,-0.71%
11-Dec-20,444.19,443.2,446.06,440.86,63.93M,-0.52%
14-Dec-20,438.27,447.11,448.24,438.27,68.87M,-1.33%
15-Dec-20,446.53,442.49,447.47,441.48,64.37M,1.88%
16-Dec-20,445.16,447.61,448.08,443.37,56.16M,-0.31%
17-Dec-20,450.4,448.96,450.77,447.93,64.29M,1.18%
18-Dec-20,452.71,451.78,453.68,447.25,153.09M,0.51%
21-Dec-20,450.07,445.36,451.23,441.19,65.60M,-0.58%
22-Dec-20,447.53,450.17,450.64,446.93,62.82M,-0.56%
23-Dec-20,447.88,449.8,452.69,447.86,54.70M,0.08%
24-Dec-20,450.45,448.16,450.72,446.71,19.25M,0.57%
28-Dec-20,448.83,454.92,455.47,448.83,45.29M,-0.36%
29-Dec-20,447.88,451.59,452.51,445.78,45.29M,-0.21%
30-Dec-20,453.88,449.58,454.99,449.52,69.44M,1.34%
31-Dec-20,455.71,454.1,456.39,451.14,62.42M,0.40%
4-Jan-21,451.04,460.1,461.72,448.79,109.42M,-1.02%
5-Jan-21,461.42,451.33,462.56,451.33,96.77M,2.30%
